0.284	0	0.377467	0.613936	0.00859769	0	0	
0.286	0	0.370541	0.619779	0.00967985	0	0	
0.288	0	0.363679	0.625495	0.0108261	0	0	
0.29	0	0.356881	0.631082	0.0120366	0	0	
0.292	0	0.350148	0.636541	0.0133111	0	0	
0.294	0	0.343479	0.641872	0.0146498	0	0	
0.296	0	0.336873	0.647074	0.0160526	0	0	
0.298	0	0.330332	0.652148	0.0175195	0	0	
0.3	0	0.323855	0.657094	0.0190506	0	0	
0.302	0	0.317443	0.661912	0.0206458	0	0	
0.304	0	0.311094	0.666601	0.0223051	0	0	
0.306	0	0.304809	0.671162	0.0240285	0	0	
0.308	0	0.298589	0.675595	0.0258161	0	0	
0.31	0	0.292433	0.6799	0.0276678	0	0	
0.312	0	0.28634	0.684076	0.0295836	0	0	
0.314	0	0.280312	0.688124	0.0315636	0	0	
0.316	0	0.274348	0.692044	0.0336077	0	0	
0.318	0	0.268449	0.695835	0.0357159	0	0	
0.32	0	0.262613	0.699499	0.0378882	0	0	
0.322	0	0.256841	0.703034	0.0401247	0	0	
0.324	0	0.251134	0.706441	0.0424253	0	0	
0.326	0	0.245491	0.709719	0.04479	0	0	
0.328	0	0.239912	0.71287	0.0472189	0	0	
0.33	0	0.234397	0.715892	0.0497119	0	0	
0.332	0	0.228946	0.718785	0.052269	0	0	
0.334	0	0.223559	0.721551	0.0548902	0	0	
0.336	0	0.218236	0.724188	0.0575756	0	0	
0.338	0	0.212978	0.726697	0.0603251	0	0	
0.34	0	0.207783	0.729078	0.0631387	0	0	
0.342	0	0.202653	0.73133	0.0660165	0	0	
0.344	0	0.197587	0.733455	0.0689583	0	0	
0.346	0	0.192585	0.735451	0.0719644	0	0	
0.348	0	0.187647	0.737318	0.0750345	0	0	
0.35	0	0.182773	0.739058	0.0781688	0	0	
0.352	0	0.177964	0.740669	0.0813672	0	0	
0.354	0	0.173218	0.742152	0.0846297	0	0	
0.356	0	0.168537	0.743507	0.0879563	0	0	
0.358	0	0.16392	0.744733	0.0913471	0	0	
0.36	0	0.159367	0.745831	0.094802	0	0	
0.362	0	0.154878	0.746801	0.098321	0	0	
0.364	0	0.150453	0.747643	0.101904	0	0	
0.366	0	0.146092	0.748356	0.105551	0	0	
0.368	0	0.141795	0.748942	0.109263	0	0	
0.37	0	0.137563	0.749399	0.113038	0	0	
0.372	0	0.133395	0.749727	0.116878	0	0	
0.374	0	0.12929	0.749928	0.120782	0	0	
0.376	0	0.12525	0.75	0.12475	0	0	
0.378	0	0.121274	0.749944	0.128782	0	0	
0.38	0	0.117363	0.749759	0.132878	0	0	
0.382	0	0.113515	0.749447	0.137038	0	0	
0.384	0	0.109731	0.749006	0.141263	0	0	
0.386	0	0.106012	0.748437	0.145551	0	0	
0.388	0	0.102357	0.747739	0.149904	0	0	
0.39	0	0.0987654	0.746914	0.154321	0	0	
0.392	0	0.0952384	0.74596	0.158802	0	0	
0.394	0	0.0917755	0.744878	0.163347	0	0	
0.396	0	0.0883767	0.743667	0.167956	0	0	
0.398	0	0.085042	0.742328	0.17263	0	0	
0.4	0	0.0817715	0.740861	0.177367	0	0	
0.402	0	0.0785651	0.739266	0.182169	0	0	
0.404	0	0.0754228	0.737543	0.187034	0	0	
0.406	0	0.0723446	0.735691	0.191964	0	0	
0.408	0	0.0693306	0.733711	0.196958	0	0	
0.41	0	0.0663807	0.731603	0.202016	0	0	
0.412	0	0.0634949	0.729367	0.207139	0	0	
0.414	0	0.0606733	0.727002	0.212325	0	0	
0.416	0	0.0579158	0.724509	0.217575	0	0	
0.418	0	0.0552224	0.721888	0.22289	0	0	
0.42	0	0.0525931	0.719138	0.228269	0	0	
0.422	0	0.050028	0.71626	0.233712	0	0	
0.424	0	0.047527	0.713254	0.239219	0	0	
0.426	0	0.0450901	0.71012	0.24479	0	0	
0.428	0	0.0427174	0.706858	0.250425	0	0	
0.43	0	0.0404088	0.703467	0.256124	0	0	
0.432	0	0.0381643	0.699948	0.261888	0	0	
0.434	0	0.0359839	0.6963	0.267716	0	0	
0.436	0	0.0338677	0.692525	0.273607	0	0	
0.438	0	0.0318156	0.688621	0.279563	0	0	
0.44	0	0.0298276	0.684589	0.285583	0	0	
0.442	0	0.0279038	0.680429	0.291668	0	0	
0.444	0	0.0260441	0.67614	0.297816	0	0	
0.446	0	0.0242485	0.671723	0.304028	0	0	
0.448	0	0.022517	0.667178	0.310305	0	0	
0.45	0	0.0208497	0.662505	0.316645	0	0	
0.452	0	0.0192465	0.657703	0.32305	0	0	
0.454	0	0.0177074	0.652773	0.329519	0	0	
0.456	0	0.0162324	0.647715	0.336052	0	0	
0.458	0	0.0148216	0.642529	0.342649	0	0	
0.46	0	0.0134749	0.637214	0.349311	0	0	
0.462	0	0.0121924	0.631771	0.356036	0	0	
0.464	0	0.0109739	0.6262	0.362826	0	0	
0.466	0	0.00981963	0.620501	0.369679	0	0	
0.468	0	0.00872945	0.614673	0.376597	0	0	
0.47	0	0.0077034	0.608717	0.383579	0	0	
0.472	0	0.00674148	0.602633	0.390625	0	0	
0.474	0	0.00584368	0.596421	0.397736	0	0	
0.476	0	0.00501002	0.59008	0.40491	0	0	
0.478	0	0.00424048	0.583611	0.412148	0	0	
0.48	0	0.00353507	0.577014	0.419451	0	0	
0.482	0	0.00289378	0.570289	0.426818	0	0	
0.484	0	0.00231663	0.563435	0.434249	0	0	
0.486	0	0.00180361	0.556453	0.441744	0	0	
0.488	0	0.00135471	0.549343	0.449303	0	0	
0.49	0	0.000969939	0.542104	0.456926	0	0	
0.492	0	0.000649298	0.534737	0.464613	0	0	
0.494	0	0.000392785	0.527242	0.472365	0	0	
0.496	0	0.000200401	0.519619	0.48018	0	0	
0.498	0	7.21442e-05	0.511868	0.48806	0	0	
0.5	0	8.01602e-06	0.503988	0.496004	0	0	
0.502	0	0	0.496004	0.503988	8.01602e-06	0	
0.504	0	0	0.48806	0.511868	7.21442e-05	0	
0.506	0	0	0.48018	0.519619	0.000200401	0	
0.508	0	0	0.472365	0.527242	0.000392785	0	
0.51	0	0	0.464613	0.534737	0.000649298	0	
0.512	0	0	0.456926	0.542104	0.000969939	0	
0.514	0	0	0.449303	0.549343	0.00135471	0	
0.516	0	0	0.441744	0.556453	0.00180361	0	
0.518	0	0	0.434249	0.563435	0.00231663	0	
0.52	0	0	0.426818	0.570289	0.00289378	0	
0.522	0	0	0.419451	0.577014	0.00353507	0	
0.524	0	0	0.412148	0.583611	0.00424048	0	
0.526	0	0	0.40491	0.59008	0.00501002	0	
0.528	0	0	0.397736	0.596421	0.00584368	0	
0.53	0	0	0.390625	0.602633	0.00674148	0	
0.532	0	0	0.383579	0.608717	0.0077034	0	
0.534	0	0	0.376597	0.614673	0.00872945	0	
0.536	0	0	0.369679	0.620501	0.00981963	0	
0.538	0	0	0.362826	0.6262	0.0109739	0	
0.54	0	0	0.356036	0.631771	0.0121924	0	
0.542	0	0	0.349311	0.637214	0.0134749	0	
0.544	0	0	0.342649	0.642529	0.0148216	0	
0.546	0	0	0.336052	0.647715	0.0162324	0	
0.548	0	0	0.329519	0.652773	0.0177074	0	
0.55	0	0	0.32305	0.657703	0.0192465	0	
0.552	0	0	0.316645	0.662505	0.0208497	0	
0.554	0	0	0.310305	0.667178	0.022517	0	
0.556	0	0	0.304028	0.671723	0.0242485	0	
0.558	0	0	0.297816	0.67614	0.0260441	0	
0.56	0	0	0.291668	0.680429	0.0279038	0	
0.562	0	0	0.285583	0.684589	0.0298276	0	
0.564	0	0	0.279563	0.688621	0.0318156	0	
0.566	0	0	0.273607	0.692525	0.0338677	0	
0.568	0	0	0.267716	0.6963	0.0359839	0	
0.57	0	0	0.261888	0.699948	0.0381643	0	
0.572	0	0	0.256124	0.703467	0.0404088	0	
0.574	0	0	0.250425	0.706858	0.0427174	0	
0.576	0	0	0.24479	0.71012	0.0450901	0	
0.578	0	0	0.239219	0.713254	0.047527	0	
0.58	0	0	0.233712	0.71626	0.050028	0	
0.582	0	0	0.228269	0.719138	0.0525931	0	
